Time,Usage_kW,
5/4/2023 1:15,27.46,
5/4/2023 1:30,27.49,
5/4/2023 1:45,27.52,
5/4/2023 2:00,27.53,
5/4/2023 2:15,27.56,
5/4/2023 2:30,27.59,
5/4/2023 2:45,27.61,
5/4/2023 3:00,27.62,
5/4/2023 3:15,27.67,
5/4/2023 3:30,27.67,
5/4/2023 3:45,27.72,
5/4/2023 4:00,27.74,
5/4/2023 4:15,27.77,
5/4/2023 4:30,26.62,
5/4/2023 4:45,27.8,
5/4/2023 5:00,27.77,
5/4/2023 5:15,26.66,
5/4/2023 5:30,27.72,
5/4/2023 5:45,27.71,
5/4/2023 6:00,27.59,
5/4/2023 6:15,27.85,
5/4/2023 6:30,22.62,
5/4/2023 6:45,21.59,
5/4/2023 7:00,0.02,
5/4/2023 7:15,1.26,
5/4/2023 7:30,-0.01,
5/4/2023 7:45,-0.01,
5/4/2023 8:00,3.35,
5/4/2023 8:15,5.79,
5/4/2023 8:30,8.89,
5/4/2023 8:45,1.01,
5/4/2023 9:00,0.01,
5/4/2023 9:15,0.04,
5/4/2023 9:30,0.01,
5/4/2023 9:45,-0.01,
5/4/2023 10:00,0.02,
5/4/2023 10:15,0.04,
5/4/2023 10:30,0.01,
5/4/2023 10:45,-0.01,
5/4/2023 11:00,0,
5/4/2023 11:15,0,
5/4/2023 11:30,-0.01,
5/4/2023 11:45,0.02,
5/4/2023 12:00,-0.01,
5/4/2023 12:15,-0.06,
5/4/2023 12:30,0.01,
5/4/2023 12:45,0.02,
5/4/2023 13:00,0.07,
5/4/2023 13:15,0.01,
5/4/2023 13:30,0.02,
5/4/2023 13:45,0.12,
5/4/2023 14:00,16.68,
5/4/2023 14:15,1.38,
5/4/2023 14:30,14.2,
5/4/2023 14:45,9.19,
5/4/2023 15:00,12.97,
5/4/2023 15:15,17.43,
5/4/2023 15:30,14.89,
5/4/2023 15:45,16.14,
5/4/2023 16:00,15.8,
5/4/2023 16:15,26.18,
5/4/2023 16:30,24.67,
5/4/2023 16:45,24.69,
5/4/2023 17:00,26.27,
5/4/2023 17:15,27.88,
5/4/2023 17:30,27.94,
5/4/2023 17:45,27.94,
5/4/2023 18:00,28.1,
5/4/2023 18:15,28.19,
5/4/2023 18:30,28.15,
5/4/2023 18:45,28.12,
5/4/2023 19:00,27.79,
5/4/2023 19:15,27.89,
5/4/2023 19:30,27.83,
5/4/2023 19:45,22.45,
5/4/2023 20:00,0.78,
5/4/2023 20:15,1,
5/4/2023 20:30,28.26,
5/4/2023 20:45,27.95,
5/4/2023 21:00,27.2,
5/4/2023 21:15,27.8,
5/4/2023 21:30,28.24,
5/4/2023 21:45,27.64,
5/4/2023 22:00,28.3,
5/4/2023 22:15,28.33,
5/4/2023 22:30,28.35,
5/4/2023 22:45,28.37,
5/4/2023 23:00,28.42,
5/4/2023 23:15,28.49,
5/4/2023 23:30,28.48,
5/4/2023 23:45,28.53,
6/4/2023 0:00,28.55,
6/4/2023 0:15,28.56,
6/4/2023 0:30,28.63,
6/4/2023 0:45,28.63,
6/4/2023 1:00,28.69,
6/4/2023 1:15,28.7,
6/4/2023 1:30,28.73,
6/4/2023 1:45,28.73,
6/4/2023 2:00,28.8,
6/4/2023 2:15,28.8,
6/4/2023 2:30,28.84,
6/4/2023 2:45,28.92,
6/4/2023 3:00,28.91,
6/4/2023 3:15,28.91,
6/4/2023 3:30,24,
6/4/2023 3:45,16.81,
6/4/2023 4:00,15.51,
6/4/2023 4:15,22.09,
6/4/2023 4:30,26.77,
6/4/2023 4:45,28.89,
6/4/2023 5:00,28.55,
6/4/2023 5:15,28.8,
6/4/2023 5:30,28.92,
6/4/2023 5:45,28.93,
6/4/2023 6:00,28.87,
6/4/2023 6:15,26.84,
6/4/2023 6:30,25.39,
6/4/2023 6:45,17.3,
6/4/2023 7:00,2.15,
6/4/2023 7:15,20.91,
6/4/2023 7:30,21.81,
6/4/2023 7:45,21.23,
6/4/2023 8:00,2.33,
6/4/2023 8:15,20.87,
6/4/2023 8:30,18.76,
6/4/2023 8:45,14.38,
6/4/2023 9:00,2.24,
6/4/2023 9:15,8.6,
6/4/2023 9:30,13.1,
6/4/2023 9:45,10.27,
6/4/2023 10:00,2.92,
6/4/2023 10:15,0.03,
6/4/2023 10:30,0,
6/4/2023 10:45,0,
6/4/2023 11:00,0.02,
6/4/2023 11:15,0.04,
6/4/2023 11:30,9.28,
6/4/2023 11:45,0.04,
6/4/2023 12:00,0.63,
6/4/2023 12:15,0.32,
6/4/2023 12:30,5.48,
6/4/2023 12:45,-0.01,
6/4/2023 13:00,-0.02,
6/4/2023 13:15,1.4,
6/4/2023 13:30,7.95,
6/4/2023 13:45,13.25,
6/4/2023 14:00,17.63,
6/4/2023 14:15,21.72,
6/4/2023 14:30,20.11,
6/4/2023 14:45,15.08,
6/4/2023 15:00,15.75,
6/4/2023 15:15,18.87,
6/4/2023 15:30,19.05,
6/4/2023 15:45,16.24,
6/4/2023 16:00,12.35,
6/4/2023 16:15,16.59,
6/4/2023 16:30,26.77,
6/4/2023 16:45,21.52,
6/4/2023 17:00,23.48,
6/4/2023 17:15,28.25,
6/4/2023 17:30,28.04,
6/4/2023 17:45,29.03,
6/4/2023 18:00,28.84,
6/4/2023 18:15,28.95,
6/4/2023 18:30,27.8,
6/4/2023 18:45,4.14,
6/4/2023 19:00,0.18,
6/4/2023 19:15,0.97,
6/4/2023 19:30,1.63,
6/4/2023 19:45,0.94,
6/4/2023 20:00,0.05,
6/4/2023 20:15,0.48,
6/4/2023 20:30,29.02,
6/4/2023 20:45,28.83,
6/4/2023 21:00,27.4,
6/4/2023 21:15,29.06,
6/4/2023 21:30,29.06,
6/4/2023 21:45,29.09,
6/4/2023 22:00,29.12,
6/4/2023 22:15,29.12,
6/4/2023 22:30,29.14,
6/4/2023 22:45,29.17,
6/4/2023 23:00,29.2,
6/4/2023 23:15,29.21,
6/4/2023 23:30,29.25,
6/4/2023 23:45,29.29,
7/4/2023 0:00,29.31,
7/4/2023 0:15,29.37,
7/4/2023 0:30,29.36,
7/4/2023 0:45,29.37,
7/4/2023 1:00,29.44,
7/4/2023 1:15,29.43,
7/4/2023 1:30,29.49,
7/4/2023 1:45,29.5,
7/4/2023 2:00,29.53,
7/4/2023 2:15,29.55,
7/4/2023 2:30,29.59,
7/4/2023 2:45,29.6,
7/4/2023 3:00,29.68,
7/4/2023 3:15,29.67,
7/4/2023 3:30,29.74,
7/4/2023 3:45,29.75,
7/4/2023 4:00,25.89,
7/4/2023 4:15,21.23,
7/4/2023 4:30,27.97,
7/4/2023 4:45,28.53,
7/4/2023 5:00,27.1,
7/4/2023 5:15,28.75,
7/4/2023 5:30,28.3,
7/4/2023 5:45,29.46,
7/4/2023 6:00,25.14,
7/4/2023 6:15,29.83,
7/4/2023 6:30,23.55,
7/4/2023 6:45,24.42,
7/4/2023 7:00,3.13,
7/4/2023 7:15,10.71,
7/4/2023 7:30,5.8,
7/4/2023 7:45,0,
7/4/2023 8:00,0.02,
7/4/2023 8:15,-0.01,
7/4/2023 8:30,-0.01,
7/4/2023 8:45,0,
7/4/2023 9:00,4.39,
7/4/2023 9:15,0.31,
7/4/2023 9:30,0,
7/4/2023 9:45,-0.03,
7/4/2023 10:00,0.6,
7/4/2023 10:15,0.85,
7/4/2023 10:30,4.05,
7/4/2023 10:45,0.01,
7/4/2023 11:00,0.06,
7/4/2023 11:15,0.03,
7/4/2023 11:30,-0.04,
7/4/2023 11:45,0.01,
7/4/2023 12:00,-0.01,
7/4/2023 12:15,-0.03,
7/4/2023 12:30,0.02,
7/4/2023 12:45,0.03,
7/4/2023 13:00,0.01,
7/4/2023 13:15,0,
7/4/2023 13:30,0,
7/4/2023 13:45,0.08,
7/4/2023 14:00,7.28,
7/4/2023 14:15,-0.02,
7/4/2023 14:30,0.78,
7/4/2023 14:45,12.13,
7/4/2023 15:00,5.57,
7/4/2023 15:15,11.7,
7/4/2023 15:30,9.96,
7/4/2023 15:45,2.28,
7/4/2023 16:00,9.13,
7/4/2023 16:15,18.23,
7/4/2023 16:30,19.69,
7/4/2023 16:45,19.74,
7/4/2023 17:00,21.5,
7/4/2023 17:15,20.63,
7/4/2023 17:30,28.38,
7/4/2023 17:45,27.23,
7/4/2023 18:00,27.81,
7/4/2023 18:15,29.46,
7/4/2023 18:30,27.83,
7/4/2023 18:45,20.81,
7/4/2023 19:00,1.09,
7/4/2023 19:15,0.07,
7/4/2023 19:30,0.61,
7/4/2023 19:45,1.14,
7/4/2023 20:00,0.68,
7/4/2023 20:15,0.31,
7/4/2023 20:30,29.82,
7/4/2023 20:45,29.82,
7/4/2023 21:00,29.82,
7/4/2023 21:15,29.89,
7/4/2023 21:30,29.9,
7/4/2023 21:45,29.92,
7/4/2023 22:00,29.95,
7/4/2023 22:15,30,
7/4/2023 22:30,30.02,
7/4/2023 22:45,30.07,
7/4/2023 23:00,30.08,
7/4/2023 23:15,30.14,
7/4/2023 23:30,30.14,
7/4/2023 23:45,30.17,
8/4/2023 0:00,30.21,
8/4/2023 0:15,30.27,
8/4/2023 0:30,30.28,
8/4/2023 0:45,30.32,
8/4/2023 1:00,30.33,
8/4/2023 1:15,30.4,
8/4/2023 1:30,30.39,
8/4/2023 1:45,30.44,
8/4/2023 2:00,30.45,
8/4/2023 2:15,30.49,
8/4/2023 2:30,30.54,
8/4/2023 2:45,30.59,
8/4/2023 3:00,14.69,
8/4/2023 3:15,28.33,
8/4/2023 3:30,30.58,
8/4/2023 3:45,30.58,
8/4/2023 4:00,19.06,
8/4/2023 4:15,29.72,
8/4/2023 4:30,28.72,
8/4/2023 4:45,30.66,
8/4/2023 5:00,25.96,
8/4/2023 5:15,30.08,
8/4/2023 5:30,30.65,
8/4/2023 5:45,30.68,
8/4/2023 6:00,26.18,
8/4/2023 6:15,30.36,
8/4/2023 6:30,24.4,
8/4/2023 6:45,19.48,
8/4/2023 7:00,2.06,
8/4/2023 7:15,26.81,
8/4/2023 7:30,21.13,
8/4/2023 7:45,12.26,
8/4/2023 8:00,1.76,
8/4/2023 8:15,26.43,
8/4/2023 8:30,13.32,
8/4/2023 8:45,10.74,
8/4/2023 9:00,7.12,
8/4/2023 9:15,3.63,
8/4/2023 9:30,1.94,
8/4/2023 9:45,-0.13,
8/4/2023 10:00,-2.89,
8/4/2023 10:15,2.75,
8/4/2023 10:30,-2.61,
8/4/2023 10:45,-7.93,
8/4/2023 11:00,-4.64,
8/4/2023 11:15,1.73,
8/4/2023 11:30,0.15,
8/4/2023 11:45,0.78,
8/4/2023 12:00,-1.15,
8/4/2023 12:15,0.78,
8/4/2023 12:30,5.91,
8/4/2023 12:45,11.8,
8/4/2023 13:00,0.73,
8/4/2023 13:15,5.27,
8/4/2023 13:30,-1.38,
8/4/2023 13:45,11.17,
8/4/2023 14:00,10.5,
8/4/2023 14:15,1.86,
8/4/2023 14:30,7.23,
8/4/2023 14:45,17.87,
8/4/2023 15:00,7.51,
8/4/2023 15:15,13.68,
8/4/2023 15:30,10.47,
8/4/2023 15:45,10.75,
8/4/2023 16:00,17.73,
8/4/2023 16:15,17.07,
8/4/2023 16:30,18.51,
8/4/2023 16:45,22.79,
8/4/2023 17:00,19.74,
8/4/2023 17:15,23.5,
8/4/2023 17:30,25.93,
8/4/2023 17:45,28.46,
8/4/2023 18:00,29.14,
8/4/2023 18:15,30.62,
8/4/2023 18:30,25.96,
8/4/2023 18:45,26.08,
8/4/2023 19:00,23.93,
8/4/2023 19:15,27.92,
8/4/2023 19:30,28.13,
8/4/2023 19:45,27.67,
8/4/2023 20:00,26.89,
8/4/2023 20:15,27.79,
8/4/2023 20:30,26.78,
8/4/2023 20:45,30.56,
8/4/2023 21:00,27.85,
8/4/2023 21:15,27.56,
8/4/2023 21:30,26.98,
8/4/2023 21:45,26.84,
8/4/2023 22:00,26.44,
8/4/2023 22:15,27.4,
8/4/2023 22:30,27.07,
8/4/2023 22:45,23.92,
8/4/2023 23:00,24.94,
8/4/2023 23:15,26.93,
8/4/2023 23:30,18.03,
8/4/2023 23:45,16.84,
9/4/2023 0:00,12.88,
9/4/2023 0:15,14.87,
9/4/2023 0:30,16.1,
9/4/2023 0:45,13.44,
9/4/2023 1:00,15.03,
9/4/2023 1:15,15.26,
9/4/2023 1:30,17.93,
9/4/2023 1:45,17.54,
9/4/2023 2:00,17.32,
9/4/2023 2:15,14.87,
9/4/2023 2:30,12.84,
9/4/2023 2:45,15.93,
9/4/2023 3:00,16.05,
9/4/2023 3:15,13.36,
9/4/2023 3:30,13.87,
9/4/2023 3:45,14.87,
9/4/2023 4:00,16.79,
9/4/2023 4:15,24.3,
9/4/2023 4:30,27.62,
9/4/2023 4:45,26.44,
9/4/2023 5:00,25.7,
9/4/2023 5:15,28.01,
9/4/2023 5:30,27.16,
9/4/2023 5:45,25.99,
9/4/2023 6:00,23.17,
9/4/2023 6:15,23.08,
9/4/2023 6:30,21.76,
9/4/2023 6:45,19.03,
9/4/2023 7:00,9.76,
9/4/2023 7:15,11.18,
9/4/2023 7:30,8.88,
9/4/2023 7:45,9.89,
9/4/2023 8:00,1.07,
9/4/2023 8:15,13.33,
9/4/2023 8:30,4.51,
9/4/2023 8:45,10.8,
9/4/2023 9:00,1.38,
9/4/2023 9:15,20.65,
9/4/2023 9:30,11.3,
9/4/2023 9:45,12.68,
9/4/2023 10:00,1.31,
9/4/2023 10:15,18.42,
9/4/2023 10:30,16.61,
9/4/2023 10:45,10.94,
9/4/2023 11:00,8.97,
9/4/2023 11:15,4.43,
9/4/2023 11:30,10.83,
9/4/2023 11:45,10.94,
9/4/2023 12:00,-1.34,
9/4/2023 12:15,13.11,
9/4/2023 12:30,11.35,
9/4/2023 12:45,10.96,
9/4/2023 13:00,10.14,
9/4/2023 13:15,12.88,
9/4/2023 13:30,11.34,
9/4/2023 13:45,18.54,
9/4/2023 14:00,12.43,
9/4/2023 14:15,10.23,
9/4/2023 14:30,7.17,
9/4/2023 14:45,2.28,
9/4/2023 15:00,13.28,
9/4/2023 15:15,15.21,
9/4/2023 15:30,14.59,
9/4/2023 15:45,16.33,
9/4/2023 16:00,13.78,
9/4/2023 16:15,17.95,
9/4/2023 16:30,24.68,
9/4/2023 16:45,24.35,
9/4/2023 17:00,24.74,
9/4/2023 17:15,20.89,
9/4/2023 17:30,24.57,
9/4/2023 17:45,29.26,
9/4/2023 18:00,27.76,
9/4/2023 18:15,27.1,
9/4/2023 18:30,23.34,
9/4/2023 18:45,23.37,
9/4/2023 19:00,27.82,
9/4/2023 19:15,26.87,
9/4/2023 19:30,26.9,
9/4/2023 19:45,25.15,
9/4/2023 20:00,25.95,
9/4/2023 20:15,29.26,
9/4/2023 20:30,27.09,
9/4/2023 20:45,25.6,
9/4/2023 21:00,24.09,
9/4/2023 21:15,24.24,
9/4/2023 21:30,25.16,
9/4/2023 21:45,23.43,
9/4/2023 22:00,24.96,
9/4/2023 22:15,25.21,
9/4/2023 22:30,25.65,
9/4/2023 22:45,26.76,
9/4/2023 23:00,23.49,
9/4/2023 23:15,23.07,
9/4/2023 23:30,16.34,
9/4/2023 23:45,16.72,
10/4/2023 0:00,16.71,
10/4/2023 0:15,14.29,
10/4/2023 0:30,13.48,
10/4/2023 0:45,14.72,
10/4/2023 1:00,15.1,
10/4/2023 1:15,14.42,
10/4/2023 1:30,13.84,
10/4/2023 1:45,16.1,
10/4/2023 2:00,15.45,
10/4/2023 2:15,15.28,
10/4/2023 2:30,16.46,
10/4/2023 2:45,14.81,
10/4/2023 3:00,16.32,
10/4/2023 3:15,16.88,
10/4/2023 3:30,12.46,
10/4/2023 3:45,15.82,
10/4/2023 4:00,15.79,
10/4/2023 4:15,20.84,
10/4/2023 4:30,26.87,
10/4/2023 4:45,25.72,
10/4/2023 5:00,29.06,
10/4/2023 5:15,28.5,
10/4/2023 5:30,26.88,
10/4/2023 5:45,24.65,
10/4/2023 6:00,26.53,
10/4/2023 6:15,27.45,
10/4/2023 6:30,22.52,
10/4/2023 6:45,16.54,
10/4/2023 7:00,14.49,
10/4/2023 7:15,15.15,
10/4/2023 7:30,13.69,
10/4/2023 7:45,2.25,
10/4/2023 8:00,6.55,
10/4/2023 8:15,0.73,
10/4/2023 8:30,0.03,
10/4/2023 8:45,0,
10/4/2023 9:00,0.02,
10/4/2023 9:15,0.23,
10/4/2023 9:30,0.04,
10/4/2023 9:45,0.02,
10/4/2023 10:00,0.05,
10/4/2023 10:15,-0.01,
10/4/2023 10:30,-3.74,
10/4/2023 10:45,-6.9,
10/4/2023 11:00,-8.86,
10/4/2023 11:15,-14.65,
10/4/2023 11:30,-8.54,
10/4/2023 11:45,-14.57,
10/4/2023 12:00,7.93,
10/4/2023 12:15,-13.23,
10/4/2023 12:30,-7.76,
10/4/2023 12:45,-5.26,
10/4/2023 13:00,-7.49,
10/4/2023 13:15,4.28,
10/4/2023 13:30,4.16,
10/4/2023 13:45,4.23,
10/4/2023 14:00,1.41,
10/4/2023 14:15,-0.42,
10/4/2023 14:30,6.88,
10/4/2023 14:45,6.84,
10/4/2023 15:00,9.99,
10/4/2023 15:15,10.02,
10/4/2023 15:30,9.61,
10/4/2023 15:45,14.71,
10/4/2023 16:00,15.06,
10/4/2023 16:15,21.55,
10/4/2023 16:30,21.18,
10/4/2023 16:45,27.05,
10/4/2023 17:00,21.46,
10/4/2023 17:15,24.32,
10/4/2023 17:30,29.34,
10/4/2023 17:45,27.42,
10/4/2023 18:00,16.91,
10/4/2023 18:15,0.02,
10/4/2023 18:30,0.12,
10/4/2023 18:45,0.19,
10/4/2023 19:00,0.08,
10/4/2023 19:15,4.1,
10/4/2023 19:30,0.8,
10/4/2023 19:45,0.42,
10/4/2023 20:00,0.93,
10/4/2023 20:15,0.1,
10/4/2023 20:30,30.76,
10/4/2023 20:45,30.73,
10/4/2023 21:00,30.55,
10/4/2023 21:15,30.84,
10/4/2023 21:30,30.84,
10/4/2023 21:45,30.89,
10/4/2023 22:00,30.91,
10/4/2023 22:15,30.94,
10/4/2023 22:30,30.97,
10/4/2023 22:45,30.98,
10/4/2023 23:00,31.05,
10/4/2023 23:15,31.04,
10/4/2023 23:30,31.1,
10/4/2023 23:45,31.14,
11/4/2023 0:00,31.17,
11/4/2023 0:15,31.19,
11/4/2023 0:30,31.21,
11/4/2023 0:45,31.25,
11/4/2023 1:00,31.3,
11/4/2023 1:15,31.34,
11/4/2023 1:30,31.37,
11/4/2023 1:45,31.43,
11/4/2023 2:00,31.43,
11/4/2023 2:15,31.46,
11/4/2023 2:30,31.49,
11/4/2023 2:45,31.54,
11/4/2023 3:00,31.55,
11/4/2023 3:15,31.56,
11/4/2023 3:30,24.73,
11/4/2023 3:45,13.22,
11/4/2023 4:00,15.72,
11/4/2023 4:15,19.96,
11/4/2023 4:30,28.59,
11/4/2023 4:45,29.58,
11/4/2023 5:00,26.04,
11/4/2023 5:15,27.82,
11/4/2023 5:30,27.66,
11/4/2023 5:45,26.64,
11/4/2023 6:00,27.05,
11/4/2023 6:15,23.93,
11/4/2023 6:30,18.58,
11/4/2023 6:45,16.93,
11/4/2023 7:00,2.23,
11/4/2023 7:15,15.02,
11/4/2023 7:30,14.31,
11/4/2023 7:45,12.95,
11/4/2023 8:00,1.74,
11/4/2023 8:15,15.74,
11/4/2023 8:30,20.79,
11/4/2023 8:45,6.17,
11/4/2023 9:00,1.71,
11/4/2023 9:15,13.46,
11/4/2023 9:30,4.43,
11/4/2023 9:45,0.54,
11/4/2023 10:00,0.01,
11/4/2023 10:15,6.39,
11/4/2023 10:30,7.41,
11/4/2023 10:45,14.07,
11/4/2023 11:00,2.15,
11/4/2023 11:15,15.85,
11/4/2023 11:30,16.91,
11/4/2023 11:45,20.15,
11/4/2023 12:00,13.97,
11/4/2023 12:15,17.02,
11/4/2023 12:30,14.58,
11/4/2023 12:45,19.42,
11/4/2023 13:00,1.93,
11/4/2023 13:15,12.83,
11/4/2023 13:30,17.81,
11/4/2023 13:45,17,
11/4/2023 14:00,15.22,
11/4/2023 14:15,15.9,
11/4/2023 14:30,14.92,
11/4/2023 14:45,13.03,
11/4/2023 15:00,14.83,
11/4/2023 15:15,22.19,
11/4/2023 15:30,16.09,
11/4/2023 15:45,11.38,
11/4/2023 16:00,11.11,
11/4/2023 16:15,20.65,
11/4/2023 16:30,26.18,
11/4/2023 16:45,25.19,
11/4/2023 17:00,30.16,
11/4/2023 17:15,30.41,
11/4/2023 17:30,28.16,
11/4/2023 17:45,27.71,
11/4/2023 18:00,28,
11/4/2023 18:15,25.52,
11/4/2023 18:30,11.68,
11/4/2023 18:45,0.35,
11/4/2023 19:00,0.04,
11/4/2023 19:15,0.17,
11/4/2023 19:30,0.27,
11/4/2023 19:45,0,
11/4/2023 20:00,0.02,
11/4/2023 20:15,0.12,
11/4/2023 20:30,31.63,
11/4/2023 20:45,31.63,
11/4/2023 21:00,31.6,
11/4/2023 21:15,31.67,
11/4/2023 21:30,31.71,
11/4/2023 21:45,31.78,
11/4/2023 22:00,31.79,
11/4/2023 22:15,31.84,
11/4/2023 22:30,31.87,
11/4/2023 22:45,31.89,
11/4/2023 23:00,31.95,
11/4/2023 23:15,31.96,
11/4/2023 23:30,32.01,
11/4/2023 23:45,32.03,
12/4/2023 0:00,32.06,
12/4/2023 0:15,32.09,
12/4/2023 0:30,32.13,
12/4/2023 0:45,32.11,
12/4/2023 1:00,32.22,
12/4/2023 1:15,32.23,
12/4/2023 1:30,32.28,
12/4/2023 1:45,32.31,
12/4/2023 2:00,32.34,
12/4/2023 2:15,32.37,
12/4/2023 2:30,32.39,
12/4/2023 2:45,32.43,
12/4/2023 3:00,32.46,
12/4/2023 3:15,28.42,
12/4/2023 3:30,15.96,
12/4/2023 3:45,14.26,
12/4/2023 4:00,14.22,
12/4/2023 4:15,22.28,
12/4/2023 4:30,29.07,
12/4/2023 4:45,30.44,
12/4/2023 5:00,31.61,
12/4/2023 5:15,29.04,
12/4/2023 5:30,28.73,
12/4/2023 5:45,28.58,
12/4/2023 6:00,28.84,
12/4/2023 6:15,25.86,
12/4/2023 6:30,27.34,
12/4/2023 6:45,23.05,
12/4/2023 7:00,2.58,
12/4/2023 7:15,-0.01,
12/4/2023 7:30,0,
12/4/2023 7:45,0.02,
12/4/2023 8:00,4.51,
12/4/2023 8:15,0.04,
12/4/2023 8:30,-0.01,
12/4/2023 8:45,4.97,
12/4/2023 9:00,0.87,
12/4/2023 9:15,0.14,
12/4/2023 9:30,-0.02,
12/4/2023 9:45,0.01,
12/4/2023 10:00,-0.03,
12/4/2023 10:15,0,
12/4/2023 10:30,0.03,
12/4/2023 10:45,0.51,
12/4/2023 11:00,6.18,
12/4/2023 11:15,0.01,
12/4/2023 11:30,0.01,
12/4/2023 11:45,0.01,
12/4/2023 12:00,0.28,
12/4/2023 12:15,-0.02,
12/4/2023 12:30,0.01,
12/4/2023 12:45,0.01,
12/4/2023 13:00,0,
12/4/2023 13:15,0,
12/4/2023 13:30,0.01,
12/4/2023 13:45,16.28,
12/4/2023 14:00,#VALUE!,
12/4/2023 14:15,18.49,
12/4/2023 14:30,15.65,
12/4/2023 14:45,10.06,
12/4/2023 15:00,13.42,
12/4/2023 15:15,15.77,
12/4/2023 15:30,15.72,
12/4/2023 15:45,12.71,
12/4/2023 16:00,11.44,
12/4/2023 16:15,16.31,
12/4/2023 16:30,20.48,
12/4/2023 16:45,19.99,
12/4/2023 17:00,25.64,
12/4/2023 17:15,27.6,
12/4/2023 17:30,28.55,
12/4/2023 17:45,28.87,
12/4/2023 18:00,26.14,
12/4/2023 18:15,29.19,
12/4/2023 18:30,27.96,
12/4/2023 18:45,6.14,
12/4/2023 19:00,1.45,
12/4/2023 19:15,0.12,
12/4/2023 19:30,0,
12/4/2023 19:45,0.18,
12/4/2023 20:00,0.02,
12/4/2023 20:15,0.14,
12/4/2023 20:30,32.56,
12/4/2023 20:45,32.54,
12/4/2023 21:00,32.54,
12/4/2023 21:15,32.6,
12/4/2023 21:30,32.62,
12/4/2023 21:45,32.64,
12/4/2023 22:00,32.64,
12/4/2023 22:15,32.7,
12/4/2023 22:30,32.71,
12/4/2023 22:45,32.75,
12/4/2023 23:00,32.79,
12/4/2023 23:15,32.83,
12/4/2023 23:30,32.84,
12/4/2023 23:45,32.91,
13/4/2023 0:00,32.9,
13/4/2023 0:15,32.94,
13/4/2023 0:30,32.96,
13/4/2023 0:45,33.03,
13/4/2023 1:00,33.04,
13/4/2023 1:15,33.08,
13/4/2023 1:30,33.08,
13/4/2023 1:45,33.15,
13/4/2023 2:00,33.16,
13/4/2023 2:15,33.25,
13/4/2023 2:30,33.24,
13/4/2023 2:45,26.27,
13/4/2023 3:00,16.65,
13/4/2023 3:15,14.39,
13/4/2023 3:30,14.1,
13/4/2023 3:45,13.61,
13/4/2023 4:00,13.98,
13/4/2023 4:15,21.19,
13/4/2023 4:30,27.52,
13/4/2023 4:45,28.55,
13/4/2023 5:00,27.51,
13/4/2023 5:15,26.59,
13/4/2023 5:30,25.27,
13/4/2023 5:45,26.54,
13/4/2023 6:00,27.41,
13/4/2023 6:15,24.3,
13/4/2023 6:30,21.74,
13/4/2023 6:45,26.32,
13/4/2023 7:00,3.25,
13/4/2023 7:15,20.81,
13/4/2023 7:30,17.27,
13/4/2023 7:45,16.49,
13/4/2023 8:00,1.54,
13/4/2023 8:15,12.38,
13/4/2023 8:30,9.85,
13/4/2023 8:45,9.39,
13/4/2023 9:00,10.5,
13/4/2023 9:15,12.62,
13/4/2023 9:30,8.15,
13/4/2023 9:45,3.92,
13/4/2023 10:00,2.84,
13/4/2023 10:15,12.4,
13/4/2023 10:30,7.98,
13/4/2023 10:45,12.22,
13/4/2023 11:00,5.68,
13/4/2023 11:15,6.19,
13/4/2023 11:30,6.03,
13/4/2023 11:45,5.76,
13/4/2023 12:00,5.76,
13/4/2023 12:15,5.12,
13/4/2023 12:30,2.06,
13/4/2023 12:45,9.09,
13/4/2023 13:00,0.6,
13/4/2023 13:15,7.24,
13/4/2023 13:30,0.55,
13/4/2023 13:45,7.32,
13/4/2023 14:00,2.34,
13/4/2023 14:15,2.97,
13/4/2023 14:30,12.65,
13/4/2023 14:45,2.93,
13/4/2023 15:00,10.54,
13/4/2023 15:15,12.2,
13/4/2023 15:30,12.8,
13/4/2023 15:45,14.36,
13/4/2023 16:00,12.07,
13/4/2023 16:15,13.6,
13/4/2023 16:30,19.22,
13/4/2023 16:45,21.59,
13/4/2023 17:00,21.81,
13/4/2023 17:15,26.36,
13/4/2023 17:30,28,
13/4/2023 17:45,28.09,
13/4/2023 18:00,25.36,
13/4/2023 18:15,0.35,
13/4/2023 18:30,0.03,
13/4/2023 18:45,1.03,
13/4/2023 19:00,0.18,
13/4/2023 19:15,0.2,
13/4/2023 19:30,0.01,
13/4/2023 19:45,0.05,
13/4/2023 20:00,0.12,
13/4/2023 20:15,0.35,
13/4/2023 20:30,33.27,
13/4/2023 20:45,33.3,
13/4/2023 21:00,33.27,
13/4/2023 21:15,33.33,
13/4/2023 21:30,33.34,
13/4/2023 21:45,33.42,
13/4/2023 22:00,33.41,
13/4/2023 22:15,33.42,
13/4/2023 22:30,33.46,
13/4/2023 22:45,33.48,
13/4/2023 23:00,33.53,
13/4/2023 23:15,33.56,
13/4/2023 23:30,33.57,
13/4/2023 23:45,33.58,
14/4/2023 0:00,33.62,
14/4/2023 0:15,33.64,
14/4/2023 0:30,33.67,
14/4/2023 0:45,33.69,
14/4/2023 1:00,33.74,
14/4/2023 1:15,33.76,
14/4/2023 1:30,33.83,
14/4/2023 1:45,33.82,
14/4/2023 2:00,33.87,
14/4/2023 2:15,33.9,
14/4/2023 2:30,32.82,
14/4/2023 2:45,15.11,
14/4/2023 3:00,13.32,
14/4/2023 3:15,15.6,
14/4/2023 3:30,15.62,
