Time,Usage_kW,Unnamed: 2,Usage_kWh,Day,Network_Cost_kWh,Network_Cost_kW,Retail_Cost_kWh,Feed_in
2023-03-21 03:00:00,12.83,,3.2075,Tuesday,0.137281,130.86599999999999,0.14768933750000002,0.0
2023-03-21 03:15:00,21.63,,5.4075,Tuesday,0.23144099999999998,220.62599999999998,0.2489883375,0.0
2023-03-21 03:30:00,28.75,,7.1875,Tuesday,0.307625,293.25,0.3309484375,0.0
2023-03-21 03:45:00,31.4,,7.85,Tuesday,0.33597999999999995,320.28,0.36145325,0.0
2023-03-21 04:00:00,26.78,,6.695,Tuesday,0.286546,273.156,0.308271275,0.0
2023-03-21 04:15:00,27.15,,6.7875,Tuesday,0.29050499999999996,276.92999999999995,0.3125304375,0.0
2023-03-21 04:30:00,26.13,,6.5325,Tuesday,0.279591,266.52599999999995,0.3007889625,0.0
2023-03-21 04:45:00,26.4,,6.6,Tuesday,0.28247999999999995,269.28,0.30389700000000003,0.0
2023-03-21 05:00:00,30.09,,7.5225,Tuesday,0.321963,306.91799999999995,0.34637351250000004,0.0
2023-03-21 05:15:00,29.36,,7.34,Tuesday,0.314152,299.472,0.3379703,0.0
2023-03-21 05:30:00,27.47,,6.8675,Tuesday,0.293929,280.19399999999996,0.3162140375,0.0
2023-03-21 05:45:00,26.47,,6.6175,Tuesday,0.28322899999999995,269.99399999999997,0.3047027875,0.0
2023-03-21 06:00:00,18.34,,4.585,Tuesday,0.196238,187.06799999999998,0.21111632500000002,0.0
2023-03-21 06:15:00,2.37,,0.5925,Tuesday,0.025359,24.174,0.0272816625,0.0
2023-03-21 06:30:00,7.01,,1.7525,Tuesday,0.07500699999999999,71.502,0.0806938625,0.0
2023-03-21 06:45:00,0.05,,0.0125,Tuesday,0.000535,0.51,0.0005755625,0.0
2023-03-21 07:00:00,0.0,,0.0,Tuesday,0.0,0.0,0.0,0.0
2023-03-21 07:15:00,7.36,,1.84,Tuesday,0.12604,75.072,0.19118704,0.0
2023-03-21 07:30:00,0.24,,0.06,Tuesday,0.00411,2.448,0.0062343599999999996,0.0
2023-03-21 07:45:00,18.85,,4.7125,Tuesday,0.3228062500000001,192.27,0.489657025,0.0
2023-03-21 08:00:00,2.32,,0.58,Tuesday,0.03973,23.663999999999998,0.060265479999999996,0.0
2023-03-21 08:15:00,18.02,,4.505,Tuesday,0.3085925,183.80399999999997,0.46809652999999996,0.0
2023-03-21 08:30:00,0.14,,0.035,Tuesday,0.0023975000000000003,1.428,0.0036367100000000005,0.0
2023-03-21 08:45:00,0.61,,0.1525,Tuesday,0.01044625,6.2219999999999995,0.015845665,0.0
2023-03-21 09:00:00,0.15,,0.0375,Tuesday,0.0025687500000000003,1.5299999999999998,0.003896475,0.0
2023-03-21 09:15:00,0.49,,0.1225,Tuesday,0.008391250000000001,4.997999999999999,0.012728485,0.0
2023-03-21 09:30:00,0.03,,0.0075,Tuesday,0.00051375,0.306,0.0007792949999999999,0.0
2023-03-21 09:45:00,0.01,,0.0025,Tuesday,0.00017125000000000002,0.102,0.000259765,0.0
2023-03-21 10:00:00,0.06,,0.015,Tuesday,0.0010275,0.612,0.0015585899999999999,0.0
2023-03-21 10:15:00,0.03,,0.0075,Tuesday,0.00051375,0.306,0.0007792949999999999,0.0
2023-03-21 10:30:00,-0.02,,-0.005,Tuesday,0.0,0.0,0.0,0.0002
2023-03-21 10:45:00,-0.01,,-0.0025,Tuesday,0.0,0.0,0.0,0.0001
2023-03-21 11:00:00,16.72,,4.18,Tuesday,0.28633000000000003,170.54399999999998,0.43432708,0.0
2023-03-21 11:15:00,10.15,,2.5375,Tuesday,0.17381875000000002,103.53,0.263661475,0.0
2023-03-21 11:30:00,0.11,,0.0275,Tuesday,0.0018837500000000002,1.1219999999999999,0.002857415,0.0
2023-03-21 11:45:00,-0.07,,-0.0175,Tuesday,0.0,0.0,0.0,0.0007000000000000001
2023-03-21 12:00:00,0.01,,0.0025,Tuesday,0.00017125000000000002,0.102,0.000259765,0.0
2023-03-21 12:15:00,0.02,,0.005,Tuesday,0.00034250000000000003,0.204,0.00051953,0.0
2023-03-21 12:30:00,0.03,,0.0075,Tuesday,0.00051375,0.306,0.0007792949999999999,0.0
2023-03-21 12:45:00,0.02,,0.005,Tuesday,0.00034250000000000003,0.204,0.00051953,0.0
2023-03-21 13:00:00,0.02,,0.005,Tuesday,0.00034250000000000003,0.204,0.00051953,0.0
2023-03-21 13:15:00,0.01,,0.0025,Tuesday,0.00017125000000000002,0.102,0.000259765,0.0
2023-03-21 13:30:00,-0.01,,-0.0025,Tuesday,0.0,0.0,0.0,0.0001
2023-03-21 13:45:00,0.49,,0.1225,Tuesday,0.008391250000000001,4.997999999999999,0.012728485,0.0
2023-03-21 14:00:00,2.98,,0.745,Tuesday,0.0510325,30.395999999999997,0.07740997,0.0
2023-03-21 14:15:00,6.58,,1.645,Tuesday,0.1126825,67.116,0.17092537,0.0
2023-03-21 14:30:00,17.19,,4.2975,Tuesday,0.29437875,175.338,0.44653603500000005,0.0
2023-03-21 14:45:00,7.78,,1.945,Tuesday,0.1332325,79.356,0.20209717,0.0
2023-03-21 15:00:00,1.54,,0.385,Tuesday,0.026372500000000004,15.707999999999998,0.04000381,0.0
2023-03-21 15:15:00,14.61,,3.6525,Tuesday,0.25019625,149.022,0.379516665,0.0
2023-03-21 15:30:00,11.38,,2.845,Tuesday,0.19488250000000004,116.076,0.29561257,0.0
2023-03-21 15:45:00,16.51,,4.1275,Tuesday,0.28273375000000006,168.40200000000002,0.42887201500000005,0.0
2023-03-21 16:00:00,16.53,,4.1325,Tuesday,0.28307625000000003,168.606,0.42939154500000004,0.0
2023-03-21 16:15:00,16.69,,4.1725,Tuesday,0.28581625000000005,170.238,0.433547785,0.0
2023-03-21 16:30:00,16.63,,4.1575,Tuesday,0.28478875,169.62599999999998,0.431989195,0.0
2023-03-21 16:45:00,16.63,,4.1575,Tuesday,0.28478875,169.62599999999998,0.431989195,0.0
2023-03-21 17:00:00,16.65,,4.1625,Tuesday,0.28513125,169.82999999999998,0.432508725,0.0
2023-03-21 17:15:00,16.64,,4.16,Tuesday,0.28496000000000005,169.72799999999998,0.43224896,0.0
2023-03-21 17:30:00,16.69,,4.1725,Tuesday,0.28581625000000005,170.238,0.433547785,0.0
2023-03-21 17:45:00,16.7,,4.175,Tuesday,0.2859875,170.33999999999997,0.43380755,0.0
2023-03-21 18:00:00,16.71,,4.1775,Tuesday,0.28615875,170.442,0.434067315,0.0
2023-03-21 18:15:00,13.08,,3.27,Tuesday,0.22399500000000003,133.416,0.33977261999999997,0.0
2023-03-21 18:30:00,0.77,,0.1925,Tuesday,0.013186250000000002,7.853999999999999,0.020001905,0.0
2023-03-21 18:45:00,5.19,,1.2975,Tuesday,0.08887875000000002,52.938,0.134818035,0.0
2023-03-21 19:00:00,0.72,,0.18,Tuesday,0.01233,7.343999999999999,0.01870308,0.0
2023-03-21 19:15:00,1.21,,0.3025,Tuesday,0.02072125,12.341999999999999,0.031431565,0.0
2023-03-21 19:30:00,33.37,,8.3425,Tuesday,0.57146125,340.37399999999997,0.8668358049999999,0.0
2023-03-21 19:45:00,33.38,,8.345,Tuesday,0.5716325000000001,340.476,0.86709557,0.0
2023-03-21 20:00:00,33.4,,8.35,Tuesday,0.571975,340.67999999999995,0.8676151,0.0
2023-03-21 20:15:00,33.46,,8.365,Tuesday,0.5730025000000001,341.292,0.86917369,0.0
2023-03-21 20:30:00,33.46,,8.365,Tuesday,0.5730025000000001,341.292,0.86917369,0.0
2023-03-21 20:45:00,33.48,,8.37,Tuesday,0.573345,341.4959999999999,0.8696932199999999,0.0
2023-03-21 21:00:00,33.54,,8.385,Tuesday,0.0,0.0,0.0,0.0
2023-03-21 21:15:00,33.54,,8.385,Tuesday,0.0,0.0,0.0,0.0
2023-03-21 21:30:00,33.63,,8.4075,Tuesday,0.0,0.0,0.0,0.0
2023-03-21 21:45:00,33.63,,8.4075,Tuesday,0.0,0.0,0.0,0.0
2023-03-21 22:00:00,33.7,,8.425,Tuesday,0.0,0.0,0.0,0.0
2023-03-21 22:15:00,33.7,,8.425,Tuesday,0.0,0.0,0.0,0.0
2023-03-21 22:30:00,33.72,,8.43,Tuesday,0.0,0.0,0.0,0.0
2023-03-21 22:45:00,33.76,,8.44,Tuesday,0.0,0.0,0.0,0.0
2023-03-21 23:00:00,33.8,,8.45,Tuesday,0.0,0.0,0.0,0.0
2023-03-21 23:15:00,33.82,,8.455,Tuesday,0.0,0.0,0.0,0.0
2023-03-21 23:30:00,33.85,,8.4625,Tuesday,0.0,0.0,0.0,0.0
2023-03-21 23:45:00,33.86,,8.465,Tuesday,0.0,0.0,0.0,0.0
2023-03-22 00:00:00,33.88,,8.47,Wednesday,0.362516,345.576,0.3900011500000001,0.0
2023-03-22 00:15:00,33.92,,8.48,Wednesday,0.362944,345.984,0.3904616,0.0
2023-03-22 00:30:00,33.97,,8.4925,Wednesday,0.363479,346.49399999999997,0.39103716250000004,0.0
2023-03-22 00:45:00,33.98,,8.495,Wednesday,0.36358599999999996,346.59599999999995,0.391152275,0.0
2023-03-22 01:00:00,34.03,,8.5075,Wednesday,0.364121,347.106,0.3917278375,0.0
2023-03-22 01:15:00,34.03,,8.5075,Wednesday,0.364121,347.106,0.3917278375,0.0
2023-03-22 01:30:00,34.07,,8.5175,Wednesday,0.36454899999999996,347.51399999999995,0.3921882875,0.0
2023-03-22 01:45:00,34.08,,8.52,Wednesday,0.364656,347.616,0.3923034,0.0
2023-03-22 02:00:00,20.33,,5.0825,Wednesday,0.21753099999999997,207.36599999999996,0.23402371249999998,0.0
2023-03-22 02:15:00,16.96,,4.24,Wednesday,0.181472,172.992,0.1952308,0.0
2023-03-22 02:30:00,14.98,,3.745,Wednesday,0.16028599999999998,152.796,0.172438525,0.0
2023-03-22 02:45:00,14.87,,3.7175,Wednesday,0.15910899999999997,151.67399999999998,0.1711722875,0.0
2023-03-22 03:00:00,13.16,,3.29,Wednesday,0.140812,134.232,0.15148805,0.0
2023-03-22 03:15:00,20.88,,5.22,Wednesday,0.22341599999999998,212.97599999999997,0.2403549,0.0
2023-03-22 03:30:00,28.24,,7.06,Wednesday,0.302168,288.04799999999994,0.3250777,0.0
2023-03-22 03:45:00,29.64,,7.41,Wednesday,0.317148,302.328,0.34119345,0.0
2023-03-22 04:00:00,26.7,,6.675,Wednesday,0.28569,272.34,0.307350375,0.0
2023-03-22 04:15:00,26.29,,6.5725,Wednesday,0.28130299999999997,268.15799999999996,0.3026307625,0.0
2023-03-22 04:30:00,26.21,,6.5525,Wednesday,0.280447,267.342,0.30170986250000004,0.0
2023-03-22 04:45:00,28.01,,7.0025,Wednesday,0.299707,285.702,0.32243011250000003,0.0
2023-03-22 05:00:00,28.41,,7.1025,Wednesday,0.303987,289.782,0.32703461250000004,0.0
2023-03-22 05:15:00,28.99,,7.2475,Wednesday,0.31019299999999994,295.698,0.3337111375,0.0
2023-03-22 05:30:00,17.97,,4.4925,Wednesday,0.19227899999999998,183.29399999999998,0.2068571625,0.0
2023-03-22 05:45:00,0.17,,0.0425,Wednesday,0.001819,1.734,0.0019569125,0.0
2023-03-22 06:00:00,0.15,,0.0375,Wednesday,0.0016049999999999999,1.5299999999999998,0.0017266875000000001,0.0
2023-03-22 06:15:00,0.01,,0.0025,Wednesday,0.000107,0.102,0.00011511250000000001,0.0
2023-03-22 06:30:00,-0.01,,-0.0025,Wednesday,0.0,0.0,0.0,0.0001
2023-03-22 06:45:00,0.0,,0.0,Wednesday,0.0,0.0,0.0,0.0
2023-03-22 07:00:00,0.03,,0.0075,Wednesday,0.00051375,0.306,0.0007792949999999999,0.0
2023-03-22 07:15:00,0.44,,0.11,Wednesday,0.007535000000000001,4.4879999999999995,0.01142966,0.0
2023-03-22 07:30:00,0.0,,0.0,Wednesday,0.0,0.0,0.0,0.0
2023-03-22 07:45:00,0.02,,0.005,Wednesday,0.00034250000000000003,0.204,0.00051953,0.0
2023-03-22 08:00:00,0.0,,0.0,Wednesday,0.0,0.0,0.0,0.0
2023-03-22 08:15:00,0.21,,0.0525,Wednesday,0.00359625,2.142,0.005455064999999999,0.0
2023-03-22 08:30:00,0.01,,0.0025,Wednesday,0.00017125000000000002,0.102,0.000259765,0.0
2023-03-22 08:45:00,0.0,,0.0,Wednesday,0.0,0.0,0.0,0.0
2023-03-22 09:00:00,0.03,,0.0075,Wednesday,0.00051375,0.306,0.0007792949999999999,0.0
2023-03-22 09:15:00,0.05,,0.0125,Wednesday,0.0008562500000000001,0.51,0.001298825,0.0
2023-03-22 09:30:00,-0.03,,-0.0075,Wednesday,0.0,0.0,0.0,0.0003
2023-03-22 09:45:00,-0.01,,-0.0025,Wednesday,0.0,0.0,0.0,0.0001
2023-03-22 10:00:00,-0.02,,-0.005,Wednesday,0.0,0.0,0.0,0.0002
2023-03-22 10:15:00,0.01,,0.0025,Wednesday,0.00017125000000000002,0.102,0.000259765,0.0
2023-03-22 10:30:00,0.0,,0.0,Wednesday,0.0,0.0,0.0,0.0
2023-03-22 10:45:00,-0.01,,-0.0025,Wednesday,0.0,0.0,0.0,0.0001
2023-03-22 11:00:00,-0.01,,-0.0025,Wednesday,0.0,0.0,0.0,0.0001
2023-03-22 11:15:00,0.01,,0.0025,Wednesday,0.00017125000000000002,0.102,0.000259765,0.0
2023-03-22 11:30:00,0.05,,0.0125,Wednesday,0.0008562500000000001,0.51,0.001298825,0.0
2023-03-22 11:45:00,-0.01,,-0.0025,Wednesday,0.0,0.0,0.0,0.0001
2023-03-22 12:00:00,0.15,,0.0375,Wednesday,0.0025687500000000003,1.5299999999999998,0.003896475,0.0
2023-03-22 12:15:00,-0.03,,-0.0075,Wednesday,0.0,0.0,0.0,0.0003
2023-03-22 12:30:00,0.01,,0.0025,Wednesday,0.00017125000000000002,0.102,0.000259765,0.0
2023-03-22 12:45:00,0.01,,0.0025,Wednesday,0.00017125000000000002,0.102,0.000259765,0.0
2023-03-22 13:00:00,-0.04,,-0.01,Wednesday,0.0,0.0,0.0,0.0004
2023-03-22 13:15:00,0.0,,0.0,Wednesday,0.0,0.0,0.0,0.0
2023-03-22 13:30:00,-0.01,,-0.0025,Wednesday,0.0,0.0,0.0,0.0001
2023-03-22 13:45:00,0.79,,0.1975,Wednesday,0.01352875,8.058,0.020521435,0.0
2023-03-22 14:00:00,-0.01,,-0.0025,Wednesday,0.0,0.0,0.0,0.0001
2023-03-22 14:15:00,11.99,,2.9975,Wednesday,0.20532875000000003,122.29799999999999,0.311458235,0.0
2023-03-22 14:30:00,8.36,,2.09,Wednesday,0.14316500000000001,85.27199999999999,0.21716354,0.0
2023-03-22 14:45:00,5.3,,1.325,Wednesday,0.09076250000000001,54.059999999999995,0.13767545,0.0
2023-03-22 15:00:00,11.62,,2.905,Wednesday,0.1989925,118.52399999999999,0.30184692999999996,0.0
2023-03-22 15:15:00,11.52,,2.88,Wednesday,0.19728,117.50399999999999,0.29924928,0.0
2023-03-22 15:30:00,13.29,,3.3225,Wednesday,0.22759125,135.558,0.34522768499999995,0.0
2023-03-22 15:45:00,15.12,,3.78,Wednesday,0.25893,154.224,0.39276468,0.0
2023-03-22 16:00:00,16.32,,4.08,Wednesday,0.27948,166.464,0.42393648,0.0
2023-03-22 16:15:00,16.36,,4.09,Wednesday,0.280165,166.87199999999999,0.42497554,0.0
2023-03-22 16:30:00,16.72,,4.18,Wednesday,0.28633000000000003,170.54399999999998,0.43432708,0.0
2023-03-22 16:45:00,16.73,,4.1825,Wednesday,0.28650125000000004,170.646,0.434586845,0.0
2023-03-22 17:00:00,16.76,,4.19,Wednesday,0.2870150000000001,170.952,0.43536614,0.0
2023-03-22 17:15:00,16.78,,4.195,Wednesday,0.28735750000000004,171.156,0.43588567,0.0
2023-03-22 17:30:00,17.52,,4.38,Wednesday,0.30003,178.70399999999998,0.45510828,0.0
2023-03-22 17:45:00,17.69,,4.4225,Wednesday,0.30294125000000005,180.438,0.45952428500000003,0.0
2023-03-22 18:00:00,4.36,,1.09,Wednesday,0.07466500000000001,44.472,0.11325754,0.0
2023-03-22 18:15:00,3.98,,0.995,Wednesday,0.06815750000000001,40.596,0.10338647,0.0
2023-03-22 18:30:00,2.19,,0.5475,Wednesday,0.03750375,22.337999999999997,0.056888535,0.0
2023-03-22 18:45:00,1.57,,0.3925,Wednesday,0.026886250000000004,16.014,0.040783105,0.0
2023-03-22 19:00:00,0.8,,0.2,Wednesday,0.013700000000000002,8.16,0.0207812,0.0
2023-03-22 19:15:00,0.39,,0.0975,Wednesday,0.006678750000000001,3.9779999999999998,0.010130835,0.0
2023-03-22 19:30:00,34.13,,8.5325,Wednesday,0.5844762500000001,348.126,0.8865779450000001,0.0
2023-03-22 19:45:00,34.18,,8.545,Wednesday,0.5853325,348.63599999999997,0.88787677,0.0
2023-03-22 20:00:00,34.17,,8.5425,Wednesday,0.5851612500000001,348.534,0.8876170050000001,0.0
2023-03-22 20:15:00,34.25,,8.5625,Wednesday,0.5865312500000001,349.34999999999997,0.889695125,0.0
2023-03-22 20:30:00,34.24,,8.56,Wednesday,0.5863600000000001,349.248,0.88943536,0.0
2023-03-22 20:45:00,34.29,,8.5725,Wednesday,0.58721625,349.758,0.890734185,0.0
2023-03-22 21:00:00,34.32,,8.58,Wednesday,0.0,0.0,0.0,0.0
2023-03-22 21:15:00,34.32,,8.58,Wednesday,0.0,0.0,0.0,0.0
2023-03-22 21:30:00,34.37,,8.5925,Wednesday,0.0,0.0,0.0,0.0
2023-03-22 21:45:00,34.4,,8.6,Wednesday,0.0,0.0,0.0,0.0
2023-03-22 22:00:00,34.46,,8.615,Wednesday,0.0,0.0,0.0,0.0
2023-03-22 22:15:00,34.46,,8.615,Wednesday,0.0,0.0,0.0,0.0
2023-03-22 22:30:00,34.46,,8.615,Wednesday,0.0,0.0,0.0,0.0
2023-03-22 22:45:00,34.53,,8.6325,Wednesday,0.0,0.0,0.0,0.0
2023-03-22 23:00:00,34.52,,8.63,Wednesday,0.0,0.0,0.0,0.0
2023-03-22 23:15:00,34.59,,8.6475,Wednesday,0.0,0.0,0.0,0.0
2023-03-22 23:30:00,34.61,,8.6525,Wednesday,0.0,0.0,0.0,0.0
2023-03-22 23:45:00,34.64,,8.66,Wednesday,0.0,0.0,0.0,0.0
2023-03-23 00:00:00,34.66,,8.665,Thursday,0.37086199999999997,353.5319999999999,0.39897992499999996,0.0
2023-03-23 00:15:00,34.71,,8.6775,Thursday,0.371397,354.042,0.39955548750000003,0.0
2023-03-23 00:30:00,34.77,,8.6925,Thursday,0.372039,354.654,0.40024616250000006,0.0
2023-03-23 00:45:00,34.76,,8.69,Thursday,0.371932,354.55199999999996,0.40013105,0.0
2023-03-23 01:00:00,34.78,,8.695,Thursday,0.372146,354.756,0.400361275,0.0
2023-03-23 01:15:00,34.5,,8.625,Thursday,0.36915,351.9,0.397138125,0.0
2023-03-23 01:30:00,14.71,,3.6775,Thursday,0.157397,150.042,0.16933048750000002,0.0
2023-03-23 01:45:00,14.44,,3.61,Thursday,0.15450799999999998,147.28799999999998,0.16622245,0.0
2023-03-23 02:00:00,17.15,,4.2875,Thursday,0.18350499999999997,174.92999999999998,0.1974179375,0.0
2023-03-23 02:15:00,14.38,,3.595,Thursday,0.153866,146.676,0.16553177500000002,0.0
2023-03-23 02:30:00,14.67,,3.6675,Thursday,0.156969,149.634,0.16887003750000001,0.0
2023-03-23 02:45:00,13.0,,3.25,Thursday,0.1391,132.6,0.14964625,0.0
2023-03-23 03:00:00,16.02,,4.005,Thursday,0.17141399999999998,163.404,0.184410225,0.0
2023-03-23 03:15:00,19.53,,4.8825,Thursday,0.208971,199.206,0.2248147125,0.0
2023-03-23 03:30:00,25.65,,6.4125,Thursday,0.27445499999999995,261.63,0.2952635625,0.0
2023-03-23 03:45:00,29.97,,7.4925,Thursday,0.320679,305.69399999999996,0.34499216250000003,0.0
2023-03-23 04:00:00,26.52,,6.63,Thursday,0.28376399999999996,270.50399999999996,0.30527835000000003,0.0
2023-03-23 04:15:00,27.6,,6.9,Thursday,0.29532,281.52,0.3177105,0.0
2023-03-23 04:30:00,29.53,,7.3825,Thursday,0.315971,301.206,0.3399272125,0.0
2023-03-23 04:45:00,26.84,,6.71,Thursday,0.287188,273.768,0.30896195000000004,0.0
2023-03-23 05:00:00,26.65,,6.6625,Thursday,0.285155,271.83,0.3067748125,0.0
2023-03-23 05:15:00,8.94,,2.235,Thursday,0.09565799999999999,91.18799999999999,0.102910575,0.0
2023-03-23 05:30:00,0.27,,0.0675,Thursday,0.002889,2.754,0.0031080375000000003,0.0
2023-03-23 05:45:00,0.51,,0.1275,Thursday,0.005457,5.202,0.005870737500000001,0.0
2023-03-23 06:00:00,4.51,,1.1275,Thursday,0.048256999999999994,46.001999999999995,0.0519157375,0.0
2023-03-23 06:15:00,0.0,,0.0,Thursday,0.0,0.0,0.0,0.0
2023-03-23 06:30:00,0.03,,0.0075,Thursday,0.000321,0.306,0.0003453375,0.0
2023-03-23 06:45:00,-0.02,,-0.005,Thursday,0.0,0.0,0.0,0.0002
2023-03-23 07:00:00,0.02,,0.005,Thursday,0.00034250000000000003,0.204,0.00051953,0.0
2023-03-23 07:15:00,0.5,,0.125,Thursday,0.0085625,5.1,0.01298825,0.0
2023-03-23 07:30:00,0.18,,0.045,Thursday,0.0030825,1.8359999999999999,0.00467577,0.0
2023-03-23 07:45:00,1.26,,0.315,Thursday,0.021577500000000003,12.851999999999999,0.03273039,0.0
2023-03-23 08:00:00,0.03,,0.0075,Thursday,0.00051375,0.306,0.0007792949999999999,0.0
2023-03-23 08:15:00,4.86,,1.215,Thursday,0.08322750000000001,49.572,0.12624579,0.0
2023-03-23 08:30:00,0.0,,0.0,Thursday,0.0,0.0,0.0,0.0
2023-03-23 08:45:00,0.05,,0.0125,Thursday,0.0008562500000000001,0.51,0.001298825,0.0
2023-03-23 09:00:00,0.08,,0.02,Thursday,0.0013700000000000001,0.816,0.00207812,0.0
2023-03-23 09:15:00,0.01,,0.0025,Thursday,0.00017125000000000002,0.102,0.000259765,0.0
2023-03-23 09:30:00,0.02,,0.005,Thursday,0.00034250000000000003,0.204,0.00051953,0.0
2023-03-23 09:45:00,0.01,,0.0025,Thursday,0.00017125000000000002,0.102,0.000259765,0.0
2023-03-23 10:00:00,0.0,,0.0,Thursday,0.0,0.0,0.0,0.0
2023-03-23 10:15:00,-0.05,,-0.0125,Thursday,0.0,0.0,0.0,0.0005
2023-03-23 10:30:00,-0.01,,-0.0025,Thursday,0.0,0.0,0.0,0.0001
2023-03-23 10:45:00,-0.04,,-0.01,Thursday,0.0,0.0,0.0,0.0004
2023-03-23 11:00:00,-0.01,,-0.0025,Thursday,0.0,0.0,0.0,0.0001
2023-03-23 11:15:00,0.02,,0.005,Thursday,0.00034250000000000003,0.204,0.00051953,0.0
2023-03-23 11:30:00,0.01,,0.0025,Thursday,0.00017125000000000002,0.102,0.000259765,0.0
2023-03-23 11:45:00,0.03,,0.0075,Thursday,0.00051375,0.306,0.0007792949999999999,0.0
2023-03-23 12:00:00,0.01,,0.0025,Thursday,0.00017125000000000002,0.102,0.000259765,0.0
2023-03-23 12:15:00,0.02,,0.005,Thursday,0.00034250000000000003,0.204,0.00051953,0.0
2023-03-23 12:30:00,0.0,,0.0,Thursday,0.0,0.0,0.0,0.0
2023-03-23 12:45:00,0.04,,0.01,Thursday,0.0006850000000000001,0.408,0.00103906,0.0
2023-03-23 13:00:00,0.01,,0.0025,Thursday,0.00017125000000000002,0.102,0.000259765,0.0
2023-03-23 13:15:00,0.08,,0.02,Thursday,0.0013700000000000001,0.816,0.00207812,0.0
2023-03-23 13:30:00,0.0,,0.0,Thursday,0.0,0.0,0.0,0.0
2023-03-23 13:45:00,0.02,,0.005,Thursday,0.00034250000000000003,0.204,0.00051953,0.0
2023-03-23 14:00:00,0.0,,0.0,Thursday,0.0,0.0,0.0,0.0
2023-03-23 14:15:00,0.05,,0.0125,Thursday,0.0008562500000000001,0.51,0.001298825,0.0
2023-03-23 14:30:00,0.09,,0.0225,Thursday,0.00154125,0.9179999999999999,0.002337885,0.0
2023-03-23 14:45:00,0.06,,0.015,Thursday,0.0010275,0.612,0.0015585899999999999,0.0
2023-03-23 15:00:00,0.17,,0.0425,Thursday,0.0029112500000000006,1.734,0.004416005000000001,0.0
2023-03-23 15:15:00,7.56,,1.89,Thursday,0.129465,77.112,0.19638234,0.0
2023-03-23 15:30:00,13.03,,3.2575,Thursday,0.22313875,132.90599999999998,0.33847379499999997,0.0
2023-03-23 15:45:00,10.76,,2.69,Thursday,0.184265,109.752,0.27950714,0.0
2023-03-23 16:00:00,11.14,,2.785,Thursday,0.1907725,113.628,0.28937821,0.0
2023-03-23 16:15:00,16.72,,4.18,Thursday,0.28633000000000003,170.54399999999998,0.43432708,0.0
2023-03-23 16:30:00,16.58,,4.145,Thursday,0.2839325,169.11599999999996,0.43069036999999993,0.0
2023-03-23 16:45:00,17.35,,4.3375,Thursday,0.29711875000000004,176.97,0.45069227500000003,0.0
2023-03-23 17:00:00,17.73,,4.4325,Thursday,0.30362625000000004,180.846,0.460563345,0.0
2023-03-23 17:15:00,17.82,,4.455,Thursday,0.30516750000000004,181.76399999999998,0.46290123,0.0
2023-03-23 17:30:00,17.79,,4.4475,Thursday,0.30465375,181.45799999999997,0.462121935,0.0
2023-03-23 17:45:00,6.28,,1.57,Thursday,0.10754500000000002,64.056,0.16313242,0.0
2023-03-23 18:00:00,2.52,,0.63,Thursday,0.043155000000000006,25.703999999999997,0.06546078,0.0
2023-03-23 18:15:00,0.58,,0.145,Thursday,0.0099325,5.9159999999999995,0.015066369999999999,0.0
2023-03-23 18:30:00,0.97,,0.2425,Thursday,0.01661125,9.893999999999998,0.025197205,0.0
2023-03-23 18:45:00,0.63,,0.1575,Thursday,0.010788750000000001,6.425999999999999,0.016365195,0.0
2023-03-23 19:00:00,0.54,,0.135,Thursday,0.0092475,5.508,0.014027310000000001,0.0
2023-03-23 19:15:00,0.07,,0.0175,Thursday,0.0011987500000000002,0.714,0.0018183550000000002,0.0
2023-03-23 19:30:00,34.85,,8.7125,Thursday,0.5968062500000001,355.46999999999997,0.9052810250000001,0.0
2023-03-23 19:45:00,34.87,,8.7175,Thursday,0.59714875,355.6739999999999,0.9058005549999999,0.0
2023-03-23 20:00:00,34.88,,8.72,Thursday,0.5973200000000001,355.776,0.90606032,0.0
2023-03-23 20:15:00,34.96,,8.74,Thursday,0.59869,356.592,0.90813844,0.0
2023-03-23 20:30:00,34.95,,8.7375,Thursday,0.5985187500000001,356.49,0.9078786750000001,0.0
2023-03-23 20:45:00,35.01,,8.7525,Thursday,0.5995462500000001,357.102,0.9094372649999999,0.0
2023-03-23 21:00:00,35.05,,8.7625,Thursday,0.0,0.0,0.0,0.0
2023-03-23 21:15:00,35.1,,8.775,Thursday,0.0,0.0,0.0,0.0
2023-03-23 21:30:00,35.12,,8.78,Thursday,0.0,0.0,0.0,0.0
2023-03-23 21:45:00,35.15,,8.7875,Thursday,0.0,0.0,0.0,0.0
2023-03-23 22:00:00,35.2,,8.8,Thursday,0.0,0.0,0.0,0.0
2023-03-23 22:15:00,35.19,,8.7975,Thursday,0.0,0.0,0.0,0.0
2023-03-23 22:30:00,35.25,,8.8125,Thursday,0.0,0.0,0.0,0.0
2023-03-23 22:45:00,35.29,,8.8225,Thursday,0.0,0.0,0.0,0.0
2023-03-23 23:00:00,35.31,,8.8275,Thursday,0.0,0.0,0.0,0.0
2023-03-23 23:15:00,35.33,,8.8325,Thursday,0.0,0.0,0.0,0.0
2023-03-23 23:30:00,35.37,,8.8425,Thursday,0.0,0.0,0.0,0.0
2023-03-23 23:45:00,35.38,,8.845,Thursday,0.0,0.0,0.0,0.0
